configuration,point,profile,lambda,dataset,sequence,block,source,points,released_sha256,base_sha256,stage,stage_index,stage_bits,cumulative_bits,mse_Y,mse_U,mse_V,psnr_Y,psnr_U,psnr_V,yuv611,x_mean,x_std,x_rms,x_l2,x_zero_fraction,f_mean,f_std,f_rms,f_l2,f_zero_fraction,d_mean,d_std,d_rms,d_l2,d_zero_fraction,f4_mean,f4_std,f4_rms,f4_l2,f4_zero_fraction,f5p_mean,f5p_std,f5p_rms,f5p_l2,f5p_zero_fraction,cB_mean,cB_std,cB_rms,cB_l2,cB_zero_fraction,FB_mean,FB_std,FB_rms,FB_l2,FB_zero_fraction,run
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,13,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0016293372027575,0.0461336411535739,0.0461624078452587,72.40714263916016,0.0,-0.004432029556483,0.044141910970211,0.0443638563156127,130.9500732421875,0.0,0.000187854617252,0.0359025597572326,0.0359030552208423,105.97608184814452,0.0,-0.0075840926729142,0.0442419573664665,0.0448872968554496,132.49513244628906,0.0,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,14,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,x_low,0.0,1384.0,1384.0,1.076102989827632e-06,1.1234689054617777e-06,1.310605398430198e-06,59.68146514892578,59.49439239501953,58.82527923583984,59.55105972290039,0.463880330324173,0.0838202461600303,0.4713923633098602,7.117868900299072,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,14,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r1,1.0,8.0,1392.0,0.0032515933271497,0.0028094784356653,0.000192092047655,24.879037857055664,25.513744354248047,37.16490936279297,26.494110107421875,0.4579337537288666,0.0665828213095665,0.4627489745616913,14.111946105957031,0.0,-0.0085913138464093,0.0589993670582771,0.0596216022968292,11.876527786254885,0.0,0.0026743146590888,0.0400050319731235,0.0400943160057067,7.986723899841309,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,14,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r2,2.0,472.0,1864.0,0.003208702430129,0.0019304706947878,0.0001583300472702,24.93670463562012,27.143367767333984,38.00436782836914,26.84599494934082,0.4610179364681244,0.0682082027196884,0.4660363793373108,28.95807838439941,0.0,0.0007245556334964,0.0421927236020565,0.0421989448368549,17.127573013305664,0.0,0.00237443507649,0.0473315231502056,0.0473910421133041,19.234926223754883,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,14,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r3,3.0,1768.0,3632.0,0.0020615481771528,0.0007028397521935,6.496584683191031e-05,26.858064651489254,31.53143882751465,41.87314987182617,29.319122314453125,0.4661070704460144,0.0733625441789627,0.4718451499938965,57.71381759643555,0.0,0.0014214704278856,0.0368090718984603,0.0368365086615085,29.430870056152344,0.0,0.002508275443688,0.0452386811375618,0.0453081615269184,36.19937896728516,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,14,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r4,4.0,4376.0,8008.0,0.001471341587603,0.0011347606778144,6.402528379112482e-05,28.322866439819336,29.450958251953125,41.93648910522461,30.16558074951172,0.4700360000133514,0.1019646152853965,0.4809684455394745,115.01081085205078,0.0,-0.0018738557118922,0.0455740131437778,0.045612521469593,71.24436950683594,0.0,0.0029171700589358,0.0428905673325061,0.0429896563291549,67.14759063720703,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,14,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r5,5.0,1720.0,9728.0,0.0004290867072995,2.570912693045102e-05,2.350256727368105e-05,33.6745491027832,45.89912796020508,46.288848876953125,36.77941131591797,0.4659067988395691,0.088181085884571,0.4741782546043396,214.276123046875,0.0,-0.0079821553081274,0.0450862906873226,0.0457874275743961,135.15206909179688,0.0,0.0029397155158221,0.0422929041087627,0.0423949509859085,125.13839721679688,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,14,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68068,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0018738557118922,0.0455740131437778,0.045612521469593,71.24436950683594,0.0,-0.0043745371513068,0.0438808277249336,0.0440983399748802,130.16635131835938,0.0,0.0001227017055498,0.0349113196134567,0.034911535680294,103.04938507080078,0.0,-0.0075305323116481,0.0438687093555927,0.0445103645324707,131.38253784179688,0.0,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,15,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,x_low,0.0,1464.0,1464.0,1.1657760978778242e-06,1.163655042546452e-06,1.411259518135921e-06,59.33384704589844,59.34175491333008,58.50393295288086,59.23109817504883,0.4675556123256683,0.0939444527029991,0.476900190114975,7.153502464294434,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,15,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r1,1.0,8.0,1472.0,0.0044321715831756,0.0027838521637022,0.000172622851096,23.533836364746094,25.553539276123047,37.6290168762207,25.54819679260254,0.4545192420482635,0.0744171887636184,0.4605710208415985,13.954617500305176,0.0,-0.0090101938694715,0.0606312379240989,0.0612970665097236,12.131245613098145,0.0,0.0026725120842456,0.0391262657940387,0.0392174310982227,7.76148509979248,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,15,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r2,2.0,520.0,1992.0,0.0045992699451744,0.0019752895459532,0.0001446343667339,23.37311172485352,27.04369354248047,38.39728927612305,25.709959030151367,0.4558297991752624,0.0783587619662284,0.4625158309936523,28.716981887817383,0.0,0.0007450081175193,0.0441443361341953,0.0441506244242191,17.905786514282227,0.0,0.0017615942051634,0.0506634414196014,0.0506940595805645,20.55954933166504,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,15,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r3,3.0,2080.0,4072.0,0.0031435771379619,0.0008189639193005,6.867177580716088e-05,25.025758743286133,30.867351531982425,41.63221740722656,27.83176612854004,0.4604298770427704,0.0857039541006088,0.4683383703231811,57.81086730957031,0.0,0.0017449441365897,0.0382224358618259,0.0382622443139553,30.850666046142575,0.0,0.0014964974252507,0.0487327240407466,0.048755694180727,39.311485290527344,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,15,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r4,4.0,6216.0,10288.0,0.0013194339117035,0.0007441871566697,5.68791147088632e-05,28.796123504638672,31.283178329467773,42.450469970703125,30.813796997070312,0.4640598595142364,0.115738533437252,0.4782749712467193,115.18882751464844,0.0,-0.000836368475575,0.0441699810326099,0.0441778935492038,69.49956512451172,0.0,0.0024563176557421,0.0451794229447841,0.0452461503446102,71.18011474609375,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,15,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r5,5.0,3560.0,13848.0,0.0005622142925858,3.791743438341655e-05,3.67797001672443e-05,32.50098419189453,44.211612701416016,44.34391784667969,35.4451789855957,0.4595842063426971,0.1052217334508895,0.4714756309986114,213.05638122558597,0.0,-0.0071587064303457,0.0425549447536468,0.0431528724730014,127.37651824951172,0.0,0.0029292148537933,0.0424184016883373,0.0425194203853607,125.50672912597656,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,8i,Soldier,15,/data/run01/scz0ade/Tanzeyu/data/8iVFB/soldier/soldier_vox10_0690.ply,68069,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000836368475575,0.0441699810326099,0.0441778935492038,69.49956512451172,0.0,-0.0043869973160326,0.0414955541491508,0.0417268089950084,123.1671371459961,0.0,-5.79208574436052e-07,0.035618208348751,0.0356182120740413,105.1360855102539,0.0,-0.0068414993584156,0.0411644577980041,0.0417291112244129,123.17393493652344,0.0,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,x_low,0.0,1848.0,1848.0,1.5762614111736184e-06,1.171642225017422e-06,1.3051070482106295e-06,58.023719787597656,59.31205368041992,58.84354019165039,58.28723907470703,0.4365224242210388,0.1052180975675582,0.4490241706371307,8.376437187194824,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r1,1.0,8.0,1856.0,0.003332637483254,0.0028177807107567,0.0001704355963738,24.772119522094727,25.50092887878418,37.68439483642578,26.477256774902344,0.4318612515926361,0.0748487710952758,0.4382995069026947,15.539556503295898,0.0,-0.0087802540510892,0.0594846829771995,0.0601291991770267,13.925070762634276,0.0,0.0026355027221143,0.0404332503676414,0.0405190512537956,9.383637428283691,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r2,2.0,656.0,2512.0,0.0026047222781926,0.0020023111719638,0.0001322538446402,25.84238815307617,26.98468399047852,38.78591537475586,27.60311508178711,0.434741199016571,0.0805593654513359,0.4421422183513641,32.02709197998047,0.0,5.57398161618039e-05,0.0416276045143604,0.0416276417672634,19.6961669921875,0.0,0.0024014716036617,0.0477960184216499,0.0478563085198402,22.643266677856445,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r3,3.0,1800.0,4312.0,0.001241678954102,0.0005399626679718,3.99381278839428e-05,29.059907913208008,32.676361083984375,43.98612594604492,31.377742767333984,0.4394909739494324,0.0927328541874885,0.4491677582263946,63.79921722412109,0.0,0.0007458171457983,0.0373586900532245,0.0373661369085311,34.66804122924805,0.0,0.0027696138713508,0.0457504801452159,0.0458342395722866,42.524688720703125,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r4,4.0,3824.0,8136.0,0.0013801790773868,0.0012628877302631,6.636776379309595e-05,28.60064697265625,28.98635482788086,41.78042984008789,30.29633331298828,0.4454210698604584,0.1226870119571685,0.4620087146759033,128.90042114257812,0.0,-0.0032107408624142,0.0455950610339641,0.0457079671323299,83.29913330078125,0.0,0.0027926401235163,0.0432417839765548,0.0433318652212619,78.96887969970703,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r5,5.0,1320.0,9456.0,0.0002722003264352,5.197618156671524e-05,1.8020093193626963e-05,35.65111541748047,42.84195709228516,47.44243240356445,38.023887634277344,0.4424055814743042,0.1020993962883949,0.4540341794490814,248.09591674804688,0.0,-0.0082995668053627,0.0464075282216072,0.0471438355743885,168.26754760742188,1.5699257005508119e-07,0.0029077704530209,0.0426981374621391,0.0427970327436924,152.75277709960938,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0032107408624142,0.0455950610339641,0.0457079671323299,83.29913330078125,0.0,-0.0044578248634934,0.045084461569786,0.0453043095767498,161.70184326171875,0.0,8.075641380855814e-05,0.0338084995746612,0.0338085927069187,120.6708984375,0.0,-0.0077350614592432,0.0452089980244636,0.0458659417927265,163.70645141601562,7.849628502754059e-08,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,x_low,0.0,1720.0,1720.0,1.1815671996373569e-06,1.4760474869035534e-06,1.1531708423717646e-06,59.27541732788086,58.30899810791016,59.38106536865234,59.16781997680664,0.4063587188720703,0.1412535905838012,0.430209219455719,8.094338417053223,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r1,1.0,8.0,1728.0,0.001765823806636,0.0028817602433264,0.0001913399028126,27.530527114868164,25.40342140197754,37.18194580078125,28.471067428588867,0.4006450176239013,0.1115364581346511,0.4158807396888733,14.709485054016112,0.0,-0.0084735676646232,0.0581100992858409,0.0587246567010879,13.567301750183104,0.0,0.0027348252478986,0.0410425961017608,0.0411336086690425,9.503199577331545,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r2,2.0,408.0,2136.0,0.0015018697595223,0.0019330349750816,0.000162934695254,28.233678817749023,27.137603759765625,37.87986373901367,29.30244255065918,0.4035319983959198,0.1139169409871101,0.419303148984909,29.917800903320312,0.0,0.0005140542052686,0.0403799191117286,0.0403831899166107,18.8211669921875,0.0,0.0030393153429031,0.0439517088234424,0.0440566726028919,20.53324508666992,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r3,3.0,1040.0,3176.0,0.0006178675103001,0.0003397391992621,6.286639109021053e-05,32.09104919433594,34.68854522705078,42.01581573486328,33.65633010864258,0.4090331792831421,0.1283259391784668,0.428690642118454,60.47274017333984,0.0,0.0002882762637455,0.0369874984025955,0.0369886234402656,34.08224105834961,0.0,0.0031118516344577,0.0422217734158039,0.0423362962901592,39.00972366333008,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r4,4.0,1368.0,4544.0,0.0013769614743068,0.0013659605756402,9.3474707682617e-05,28.610782623291016,28.645618438720703,40.293060302734375,30.075422286987305,0.4139005541801452,0.1600760519504547,0.4437769651412964,123.8495635986328,0.0,-0.0043471637181937,0.0454561710357666,0.0456635691225528,83.24226379394531,0.0,0.0028890096582472,0.0427981168031692,0.0428955145180225,78.19625091552734,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r5,5.0,192.0,4736.0,0.000172250700416,6.652528827544302e-05,4.121950769331306e-05,37.63838958740234,41.77013397216797,43.84897232055664,38.93117904663086,0.4110105037689209,0.1359503120183944,0.432911217212677,236.5538024902344,0.0,-0.0085456818342208,0.0477367416024208,0.0484956204891204,173.09237670898438,0.0,0.0028510843403637,0.0427250638604164,0.0428200885653495,152.83506774902344,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,base_features,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0043471637181937,0.0454561710357666,0.0456635691225528,83.24226379394531,0.0,-0.0045027500018477,0.0463517196476459,0.0465699099004268,166.2190704345703,0.0,0.000189552665688,0.0326898172497749,0.0326903648674488,116.67967987060548,0.0,-0.0079347062855958,0.0466803833842277,0.0473499484360218,169.0032196044922,0.0,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,2,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,x_low,0.0,1568.0,1568.0,1.2817549759347455e-06,1.2798556099369307e-06,9.905594424708395e-07,58.92195129394531,58.92839431762695,60.04119491577149,59.06266403198242,0.3892711997032165,0.1632033139467239,0.4220987856388092,7.527099609375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,2,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r1,1.0,8.0,1576.0,0.001891175750643,0.0027444891165941,0.0001748522918205,27.232681274414062,25.615386962890625,37.57328796386719,28.323095321655277,0.377272367477417,0.1361129283905029,0.401075005531311,14.321242332458496,0.0,-0.0083242366090416,0.058031640946865,0.0586256235837936,13.673727989196776,0.0,0.0026573180221021,0.0410627499222755,0.0411486402153968,9.597429275512695,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,2,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r2,2.0,312.0,1888.0,0.0015929860528558,0.0018530635861679,0.0001310863153776,27.977882385253903,27.32109832763672,38.82442855834961,29.25160217285156,0.3807009160518646,0.1396417170763015,0.4055033922195434,29.263750076293945,0.0,-0.0002609642106108,0.0400257520377635,0.0400266014039516,18.86811828613281,0.0,0.0029152871575206,0.0437260866165161,0.0438231602311134,20.65777587890625,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
R06_2k128_L1024,1K,2k128,1024,Owlii,Basketball,2,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/basketball_player_vox11_00000200.ply,99527,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,1dbe72e98e2371ab4ace28f42056eb02b223f83c49d8920a1db5adb57893494d,r3,3.0,936.0,2824.0,0.0005874129710718,0.0003075888380408,3.638527050497942e-05,32.31056594848633,35.12029266357422,44.3907470703125,34.17180633544922,0.3863340616226196,0.1570745408535003,0.417044848203659,59.01589584350586,0.0,-0.0002942964783869,0.0373606272041797,0.0373617857694625,34.53490447998047,0.0,0.0027718290220946,0.0435739122331142,0.0436619855463504,40.35841369628906,0.0,,,,,,,,,,,,,,,,,,,,,full_88blocks_v2
