configuration,point,profile,lambda,dataset,sequence,block,source,points,released_sha256,base_sha256,endpoint,physical_bits,physical_bpp,x_low_bits,r1_bits,r2_bits,r3_bits,r4_bits,r5_bits,y_mse,u_mse,v_mse,y_psnr,u_psnr,v_psnr,yuv_psnr_611,run
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80641,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,4224,0.0523803028236257,1104,16,368,1072,1664,1648,0.00108968,0.000848542,6.89802e-05,29.627,30.7133,41.6128,31.2610125,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80641,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,4224,0.0523803028236257,1104,16,368,1072,1664,1648,0.000577523,7.98249e-05,4.69789e-05,32.3843,40.9786,43.281,34.820675,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80641,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,5872,0.0728165573343584,1104,16,368,1072,1664,1648,0.000182446,6.6885e-05,2.55292e-05,37.3887,41.7467,45.9296,39.0010625,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,4560,0.0565462166116911,1224,8,336,1096,1896,1552,0.00102237,0.000825971,6.41433e-05,29.9039,30.8303,41.9285,31.522775000000003,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,4560,0.0565462166116911,1224,8,336,1096,1896,1552,0.00054964,6.61971e-05,4.25268e-05,32.5992,41.7916,43.7134,35.137525000000004,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,6112,0.0757917710374246,1224,8,336,1096,1896,1552,0.000171173,5.29368e-05,2.02409e-05,37.6656,42.7624,46.9377,39.4617125,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,2,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,4480,0.0555541777237667,1336,8,376,1048,1712,1168,0.00106254,0.0008484,7.22368e-05,29.7365,30.714,41.4124,31.318175,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,2,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,4480,0.0555541777237667,1336,8,376,1048,1712,1168,0.00055002,7.58371e-05,4.90896e-05,32.5962,41.2012,43.0901,34.9835625,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,2,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,5648,0.0700379454874631,1336,8,376,1048,1712,1168,0.000169439,6.25513e-05,2.66726e-05,37.7099,42.0376,45.7393,39.2545375,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,3,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,3992,0.0495027405074278,1272,8,304,952,1456,768,0.000937029,0.000850486,6.7503e-05,30.2825,30.7033,41.7068,31.7631375,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,3,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,3992,0.0495027405074278,1272,8,304,952,1456,768,0.000463263,6.28463e-05,4.50259e-05,33.3417,42.0172,43.4654,35.6916,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,3,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,4760,0.0590263138315022,1272,8,304,952,1456,768,0.000135792,4.9255e-05,2.30431e-05,38.6713,43.0755,46.3746,40.1847375,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,4,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,3960,0.0491059249522581,1112,24,376,1136,1312,328,0.00110961,0.00095899,5.32375e-05,29.5483,30.1819,42.7378,31.2761875,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,4,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,3960,0.0491059249522581,1112,24,376,1136,1312,328,0.00058764,4.57742e-05,3.28609e-05,32.3089,43.3938,44.8332,35.26005,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,4,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,4288,0.0531732843927481,1112,24,376,1136,1312,328,0.000218567,1.88335e-05,1.32649e-05,36.6042,47.2507,48.773,39.4561125,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,5,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,5032,0.0623992460504451,1160,24,408,1264,2176,528,0.00106124,0.000916142,5.91396e-05,29.7419,30.3804,42.2812,31.389125,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,5,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,5032,0.0623992460504451,1160,24,408,1264,2176,528,0.000635647,4.78688e-05,4.0882e-05,31.9678,43.1995,43.8847,34.861375,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,5,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,5560,0.0689467027107462,1160,24,408,1264,2176,528,0.000224109,2.05776e-05,1.53084e-05,36.4954,46.8661,48.1507,39.24865,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,6,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,5776,0.0716252077081421,1472,8,360,1248,2688,1456,0.00126034,0.000772416,4.93067e-05,28.9951,31.1215,43.0709,31.020375,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,6,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,5776,0.0716252077081421,1472,8,360,1248,2688,1456,0.000809119,4.02454e-05,3.57089e-05,30.9199,43.9528,44.4722,34.24305,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,6,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,7232,0.0896803154683663,1472,8,360,1248,2688,1456,0.000367995,1.55227e-05,1.36211e-05,34.3416,48.0903,48.6579,37.849725,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,7,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,6616,0.0820416160313484,1336,8,608,1600,3064,1152,0.00108465,0.000859735,6.38772e-05,29.6471,30.6564,41.9465,31.3106875,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,7,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,6616,0.0820416160313484,1336,8,608,1600,3064,1152,0.00067484,6.90776e-05,4.85378e-05,31.708,41.6066,43.1392,34.374225,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,7,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/exercise_vox11_00000001.ply,80642,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,7768,0.0963269760174598,1336,8,608,1600,3064,1152,0.000263893,4.82512e-05,3.35113e-05,35.7857,43.1649,44.7481,37.8284,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,5296,0.064413335117187,1176,72,504,1192,2352,1256,0.00104782,0.000799208,5.97585e-05,29.7971,30.9734,42.236,31.499,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,5296,0.064413335117187,1176,72,504,1192,2352,1256,0.000554323,7.57567e-05,4.766e-05,32.5624,41.2058,43.2185,34.9748375,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,0,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,6552,0.0796896094576679,1176,72,504,1192,2352,1256,0.000185793,5.9607e-05,2.73745e-05,37.3097,42.247,45.6265,38.966462500000006,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,7624,0.0927279582578236,1608,8,608,1800,3600,2128,0.00114061,0.000767694,5.11257e-05,29.4286,31.1481,42.9136,31.3291625,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,7624,0.0927279582578236,1608,8,608,1800,3600,2128,0.000712601,6.52037e-05,4.39836e-05,31.4715,41.8573,43.5671,34.281675,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,1,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,9752,0.1186100536372371,1608,8,608,1800,3600,2128,0.000195159,4.29996e-05,1.9384e-05,37.0961,43.6654,47.1256,39.17095,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,2,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,7656,0.0931171626996193,1496,8,472,1776,3904,3424,0.00116812,0.000699026,6.70084e-05,29.3251,31.5551,41.7387,31.15555,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,2,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,7656,0.0931171626996193,1496,8,472,1776,3904,3424,0.000635053,6.33708e-05,5.23627e-05,31.9719,41.9811,42.8098,34.5777875,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,2,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,11080,0.1347620379717583,1496,8,472,1776,3904,3424,0.000195472,3.25766e-05,2.80725e-05,37.0892,44.8709,45.5172,39.1154125,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,3,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,7920,0.0963269277548041,1432,8,528,1824,4128,3680,0.00123444,0.000690876,7.18675e-05,29.0853,31.606,41.4347,30.9440625,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,3,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,7920,0.0963269277548041,1432,8,528,1824,4128,3680,0.00068179,6.90076e-05,5.70388e-05,31.6635,41.611,42.4383,34.2537875,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,3,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,11600,0.1410848941863293,1432,8,528,1824,4128,3680,0.000193998,3.92961e-05,2.96507e-05,37.122,44.0565,45.2796,39.0085125,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,4,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,12296,0.1495518067599946,1376,8,664,2568,7680,8736,0.00165487,0.000289916,6.98137e-05,27.8124,35.3773,41.5606,30.4765375,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,4,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,12296,0.1495518067599946,1376,8,664,2568,7680,8736,0.00112025,7.5091e-05,7.24491e-05,29.5069,41.2441,41.3997,32.46065,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,4,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,21032,0.2558046193702186,1376,8,664,2568,7680,8736,0.000382063,4.75351e-05,4.86394e-05,34.1786,43.2299,43.1301,36.42895,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,5,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,12656,0.1539284845536365,1408,16,656,2536,8040,10616,0.00197183,0.000310734,9.2993e-05,27.0513,35.0761,40.3155,29.712425000000003,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,5,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,12656,0.1539284845536365,1408,16,656,2536,8040,10616,0.00131132,9.24675e-05,9.06116e-05,28.8229,40.3401,40.4282,31.7132125,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,5,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,23272,0.2830454877158842,1408,16,656,2536,8040,10616,0.000409733,6.50854e-05,6.31307e-05,33.875,41.8652,41.9976,35.8891,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,6,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,14744,0.179325946557365,1768,16,712,2808,9440,16184,0.00282223,0.000246123,0.000140585,25.4941,36.0885,38.5206,28.4467125,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,6,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,14744,0.179325946557365,1768,16,712,2808,9440,16184,0.00193795,0.000118143,0.000137501,27.1266,39.2759,38.617,30.0815625,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,6,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82219,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,30928,0.3761660929955363,1768,16,712,2808,9440,16184,0.000550291,8.84325e-05,9.5925e-05,32.5941,40.5339,40.1807,34.5349,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,7,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_unpool,9664,0.1175383118462661,1440,24,584,2040,5576,7776,0.00201258,0.00064369,0.000116715,26.9625,31.9132,39.3287,29.1271125,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,7,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,B_native,9664,0.1175383118462661,1440,24,584,2040,5576,7776,0.00136631,0.000106831,0.000105896,28.6445,39.713,39.7512,31.416400000000003,external_family_probes_88blocks
DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,7,/data/run01/scz0ade/Tanzeyu/data/Owlii_vox10_floor_v1/model_vox11_00000001.ply,82220,c8152c03adcaa0384ad4b168abda03d79da5f8474e9de2ac88d15395cbfe87aa,,Official_Full,17440,0.2121138409146193,1440,24,584,2040,5576,7776,0.000396767,8.37304e-05,7.4725e-05,34.0146,40.7712,41.2653,35.7655125,external_family_probes_88blocks
R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT471/tarte-03_P19.h5,54878,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,128,0.0023324465177302,96,8,8,8,8,8,1.30937e-07,3.87465e-06,7.92944e-08,68.8294,54.1177,71.0076,67.2627125,rwtt_reference_88blocks
R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT471/tarte-03_P19.h5,54878,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,128,0.0023324465177302,96,8,8,8,8,8,1.89556e-07,3.81781e-06,1.59659e-07,67.2226,54.1819,67.9681,65.6857,rwtt_reference_88blocks
R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT471/tarte-03_P19.h5,54878,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,128,0.0023324465177302,96,8,8,8,8,8,9.50375e-08,3.88224e-06,1.03359e-07,70.221,54.1092,69.8565,68.1614625,rwtt_reference_88blocks
R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT471/tarte-03_P19.h5,54878,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,136,0.0024782244250883,96,8,8,8,8,8,1.99249e-07,3.82708e-06,2.013e-07,67.006,54.1713,66.9616,65.3961125,rwtt_reference_88blocks
R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT471/tarte-03_P35.h5,54878,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_unpool,128,0.0023324465177302,96,8,8,8,8,8,1.29717e-07,3.83365e-06,9.5148e-08,68.87,54.1639,70.216,67.1999875,rwtt_reference_88blocks
R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT471/tarte-03_P35.h5,54878,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,B_native,128,0.0023324465177302,96,8,8,8,8,8,1.5228e-07,3.80864e-06,1.3894e-07,68.1736,54.1923,68.5717,66.47569999999999,rwtt_reference_88blocks
R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT471/tarte-03_P35.h5,54878,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Canonical_Base,128,0.0023324465177302,96,8,8,8,8,8,9.12677e-08,3.82239e-06,5.15397e-08,70.3968,54.1767,72.8786,68.6795125,rwtt_reference_88blocks
R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT471/tarte-03_P35.h5,54878,bdd40b608ca865de3a30595ab084dcaf48450c2c9843661790c61caf9885fc90,36363fb7cb4a88dd3deb5879900d30b65483534c3547ba4055ad6315f513ff0d,Official_Full,136,0.0024782244250883,96,8,8,8,8,8,1.77939e-07,3.79703e-06,1.72379e-07,67.4973,54.2056,67.6352,65.85307499999999,rwtt_reference_88blocks
