run,configuration,point,profile,lambda,dataset,sequence,stage,stage_index,num_blocks,points,stage_bits,cumulative_bits,stage_bpp,cumulative_bpp,mse_Y,psnr_Y,mse_U,psnr_U,mse_V,psnr_V,yuv611,x_rms,f_rms,d_rms
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Loot,x_low,0.0,16.0,805285.0,14384.0,14384.0,0.017861999167996422,0.017861999167996422,1.2788990247818025e-06,58.93163743802212,1.314433532509158e-06,58.81261370146692,1.3738934855312022e-06,58.62046935718355,58.877863460847905,0.4610876932827805,,
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Loot,r1,1.0,16.0,805285.0,128.0,14512.0,0.00015894993697883358,0.018020949104975256,0.001919817317863443,27.167400950560676,0.0028951287469017976,25.383321183525243,0.0001959056633776573,37.07953008935771,28.18340712203088,0.4452843742390399,0.05887597813678046,0.03872774655200929
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Loot,r2,2.0,16.0,805285.0,3952.0,18464.0,0.004907579304221487,0.022928528409196743,0.001771693587965199,27.516113866039582,0.0021086112467475393,26.76003481405539,0.0001631728205942968,37.873521792153575,28.71627997530581,0.44820099448043843,0.040844872060676406,0.04330938468091738
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Loot,r3,3.0,16.0,805285.0,14280.0,32744.0,0.017732852344201123,0.04066138075339786,0.001153695120662722,29.379089441330592,0.0007892396037501007,31.02791130137298,6.139635837149052e-05,42.118573875896,31.177627728156565,0.45502436052220785,0.036463407280036525,0.04051134766461535
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Loot,r4,4.0,16.0,805285.0,35312.0,68056.0,0.04385031386403571,0.08451169461743357,0.0007707620855872487,31.1307965678932,0.0006121338460609529,32.131536068574114,4.315967986397235e-05,43.64921785347466,32.820691666175996,0.46746302295151365,0.04254241753427304,0.03979337170194108
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Loot,r5,5.0,16.0,805285.0,22560.0,90616.0,0.02801492639251942,0.112526621009953,0.00020942562517070062,36.78970179441584,1.6376779872629603e-05,47.85771488474821,1.8122769655930927e-05,47.41775429486527,39.50170999326357,0.4605970819104553,0.04276326769102638,0.03998380404010469
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Redandblack,x_low,0.0,8.0,757691.0,14888.0,14888.0,0.01964917096811233,0.01964917096811233,1.2389379143993898e-06,59.069504564240454,1.2745861648610753e-06,58.94630799928883,1.2971249916924898e-06,58.87018173039383,59.02918963939067,0.4715558527039277,,
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Redandblack,r1,1.0,8.0,757691.0,152.0,15040.0,0.0002006094832854026,0.019849780451397733,0.00297781003020384,25.26103011575711,0.0033990625881722193,24.686408385215085,0.0012283924576478261,29.106628587968505,25.669902208465782,0.455586825592708,0.0642521588030274,0.03843082065615968
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Redandblack,r2,2.0,8.0,757691.0,7424.0,22464.0,0.00979818949941335,0.029647969950811082,0.0033789618383334285,24.712167130770723,0.0024228312280303384,26.156768373226477,0.001609057967213097,27.934283099175616,25.295506782128303,0.4583192388472621,0.05052503480066463,0.060272171471027654
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Redandblack,r3,3.0,8.0,757691.0,24864.0,47328.0,0.03281548810794902,0.0624634580587601,0.0022807328311144123,26.419255857310038,0.0010992384674437478,29.58908082043772,0.0013503359200450805,28.695581795981116,27.100024720034884,0.4631318011510596,0.0442595152306715,0.05311963880155877
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Redandblack,r4,4.0,8.0,757691.0,61432.0,108760.0,0.08107790642887404,0.14354136448763413,0.0009702460396299782,30.131181212963803,0.0005964528865262343,32.244238553126074,0.000846768548402174,30.722352813907612,30.46920983060206,0.4743001838935258,0.04663362614943602,0.04426967878729584
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Redandblack,r5,5.0,8.0,757691.0,57312.0,166072.0,0.07564033359245391,0.21918169808008806,0.00023190805757514028,36.34684161669782,0.00010469245774447787,39.80084604643417,0.0006457428643778415,31.899403841921217,36.222662448567796,0.4702255956084819,0.04397861156076627,0.03987236584407894
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Soldier,x_low,0.0,16.0,1089091.0,21912.0,21912.0,0.02011953087483048,0.02011953087483048,1.2414675943768095e-06,59.060646122085,1.266428874392471e-06,58.97419196182369,1.2744468486043524e-06,58.94678272269394,59.03560642712846,0.47629153711959127,,
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Soldier,r1,1.0,16.0,1089091.0,160.0,22072.0,0.00014691150693560043,0.02026644238176608,0.0028284141896782887,25.48456992640213,0.002923438828401365,25.341059891417924,0.00017913260015086082,37.46825370168588,26.964591643939574,0.4631863362926455,0.059402165883545174,0.03858649235302903
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Soldier,r2,2.0,16.0,1089091.0,8640.0,30712.0,0.007933221374522422,0.0281996637562885,0.0028391559867961946,25.468107461342953,0.002243663644503175,26.49042249147233,0.0001498607679326233,38.24312046273843,27.192773465283558,0.46602533446609856,0.04134278057114215,0.04495181782539724
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Soldier,r3,3.0,16.0,1089091.0,32496.0,63208.0,0.029837727058620447,0.05803739081490895,0.002127779221451546,26.720734364707646,0.0010921215736494313,29.617290138050578,6.367414875851588e-05,41.9603685228426,28.98775810614238,0.4716295942415863,0.036671484257803776,0.04267327072599548
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Soldier,r4,4.0,16.0,1089091.0,91408.0,154616.0,0.08393054391230852,0.14196793472721747,0.0007862864081997333,31.044192315127695,0.0003491185483610864,34.57027076889417,2.7189761282622784e-05,45.65594605361922,33.31142133915994,0.48013014683115945,0.04115279464082064,0.04033558569788866
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,8i,Soldier,r5,5.0,16.0,1089091.0,58240.0,212856.0,0.05347578852455855,0.19544372325177603,0.00029683932849057656,35.27478559542244,1.9518531335946858e-05,47.09552863753865,1.6473693329183843e-05,47.83209023011973,38.32204155502413,0.4752723356207464,0.03982161483576564,0.03993398826607255
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Basketball,x_low,0.0,8.0,796217.0,13976.0,13976.0,0.017553003766561125,0.017553003766561125,1.2744256497659395e-06,58.94685496278089,1.2853911656502058e-06,58.909646892727885,1.2457102948763429e-06,59.04582946413308,58.95457576669329,0.49374693603454556,,
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Basketball,r1,1.0,8.0,796217.0,144.0,14120.0,0.00018085521911740142,0.017733858985678527,0.00292752450884307,25.334994603851474,0.0029364741491066902,25.321738180628884,0.00017953513089757298,37.45850557324516,26.848776422122864,0.48100478813405423,0.06114432797354959,0.03856810651135692
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Basketball,r2,2.0,8.0,796217.0,4672.0,18792.0,0.005867747109142357,0.023601606094820884,0.002416749083479833,26.167684374354888,0.0022143076546678954,26.547620386324855,0.00014944799657477757,38.25509902520658,27.726103207207597,0.4829445532394925,0.04202301524550358,0.04679066908565256
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Basketball,r3,3.0,8.0,796217.0,14664.0,33456.0,0.018417089813455377,0.04201869590827626,0.0014101696396526173,28.507286397322098,0.0008557932493255404,30.67631143643428,6.095629475213001e-05,42.14981439595128,30.483730527039768,0.4883858938929677,0.037071741602030236,0.04318771843820009
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Basketball,r4,4.0,8.0,796217.0,30136.0,63592.0,0.03784897835640284,0.0798676742646791,0.0009114709131163274,30.402571860047626,0.0007341815590585068,31.34196528167243,5.020129325085565e-05,42.99285094718012,32.093780923642285,0.4975329339130674,0.04425449561847131,0.0414808673575626
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Basketball,r5,5.0,8.0,796217.0,18728.0,82320.0,0.023521225997435374,0.10338890026211447,0.00018581088959979057,37.30928837411729,4.301288668630389e-05,43.66401410041502,2.2002896334238288e-05,46.575201473966594,39.26186822738567,0.4922542770996343,0.043877775159132375,0.04050423983213217
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Dancer,x_low,0.0,8.0,702038.0,12728.0,12728.0,0.018130072731105725,0.018130072731105725,1.2872383866737802e-06,58.9034101764114,1.1718885022472724e-06,59.31113706715748,1.4403375088998085e-06,58.4153572937845,58.89336942742629,0.49597799849017565,,
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Dancer,r1,1.0,8.0,702038.0,360.0,13088.0,0.0005127927548081442,0.018642865485913866,0.003587786700902283,24.451733842942524,0.0029297616200635573,25.3316771456146,0.00017021018314919198,37.690144609775885,26.2165281016307,0.4847344308444362,0.06171342651446303,0.03875294985002059
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Dancer,r2,2.0,8.0,702038.0,4392.0,17480.0,0.00625607160865936,0.024898937094573227,0.0030188349887091868,25.20160625119201,0.0022158174540119584,26.544660210107672,0.00014810295967463333,38.29436262494875,27.006082542776063,0.48755475641317986,0.04308270903374636,0.048858594303352584
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Dancer,r3,3.0,8.0,702038.0,14848.0,32328.0,0.02114985228719813,0.04604878938177136,0.0017875712795659662,27.47736631649975,0.0009215423657423748,30.354846943188104,6.775931736989588e-05,41.69030977883676,29.61366932762792,0.4932387141383158,0.03777587062305059,0.04514408812532956
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Dancer,r4,4.0,8.0,702038.0,34776.0,67104.0,0.049535780114466736,0.0955845694962381,0.0010066331126838352,29.971287878079977,0.0006672429043770302,31.757160359088125,6.0639894540663575e-05,42.172415626604305,31.719662906771536,0.501353940258833,0.04403937746153677,0.041983374956689974
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Dancer,r5,5.0,8.0,702038.0,22392.0,89496.0,0.031895709349066576,0.12748027884530466,0.00023036648452176233,36.37580705136129,3.7458673828032894e-05,44.26447602277455,2.9274219301043408e-05,45.33514678075235,38.48180813896184,0.496599985233505,0.043190875644522175,0.040762233160579614
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,x_low,0.0,8.0,645135.0,10016.0,10016.0,0.01552543266138095,0.01552543266138095,1.320748269391042e-06,58.79179949707397,1.0064586113365134e-06,59.97204079928582,1.4939512698133741e-06,58.256635682477324,58.872434183025874,0.46535232196872794,,
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,r1,1.0,8.0,645135.0,104.0,10120.0,0.00016120656916769358,0.015686639230548645,0.00226900803904648,26.44163965416368,0.0029235414853895883,25.34090739094374,0.00018325122137552335,37.36953122089932,27.670034567103144,0.4487115446805746,0.06020542388259725,0.03889562786512906
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,r2,2.0,8.0,645135.0,3136.0,13256.0,0.004860998085671991,0.020547637316220637,0.001986946676707407,27.018137878083888,0.0021666238975506275,26.642164709573084,0.00015050073697250147,38.2246137341029,28.37195071402241,0.45126478532710224,0.041253624581381695,0.04540847121412129
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,r3,3.0,8.0,645135.0,9416.0,22672.0,0.014595394762336565,0.0351430320785572,0.0010371294603442969,29.84167029142382,0.0007460338102414947,31.272414898616777,5.6528256042661985e-05,42.477344127838506,31.599972596874775,0.4576093736645847,0.03676834281281571,0.04212489634291429
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,r4,4.0,8.0,645135.0,15968.0,38640.0,0.02475140861990126,0.059894440698458465,0.0009274230057439953,30.32722135156037,0.0008178638558759075,30.873189843027173,5.6267596447372356e-05,42.49741635973386,31.91674178901541,0.47000808526003934,0.04444590492694209,0.040816165646851005
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Exercise,r5,5.0,8.0,645135.0,8600.0,47240.0,0.0133305432196362,0.07322498391809466,0.0002159274428015318,36.656921585000475,4.133152299680382e-05,43.83718591405409,2.078214046807517e-05,46.82309724074314,38.82522658310001,0.46297282019109004,0.04476194807000695,0.04043555363256229
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,x_low,0.0,8.0,657755.0,11704.0,11704.0,0.017793859415739903,0.017793859415739903,1.2786222869893386e-06,58.93257729878588,1.243396622936059e-06,59.053903165096244,1.3069766610393126e-06,58.837321676393024,58.93583607927557,0.5231738348164431,,
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,r1,1.0,8.0,657755.0,160.0,11864.0,0.0002432516666539973,0.0180371110823939,0.00444182135110035,23.52438912647415,0.0029572152147179487,25.29117068046328,0.00019755305990219139,37.043162391369506,25.435083478834713,0.5140473567402595,0.062283017112624864,0.03852555855485106
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,r2,2.0,8.0,657755.0,4728.0,16592.0,0.007188086749625621,0.02522519783201952,0.004181243410572693,23.78694549313614,0.0022762866998492204,26.42773039148252,0.00019132861593483153,37.182200701547636,25.791450506480874,0.5171217550980083,0.04321635048837234,0.048944797026418956
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,r3,3.0,8.0,657755.0,16544.0,33136.0,0.02515222233202332,0.05037742016404284,0.0026700917337854845,25.73473817739369,0.0010240344355307446,29.8968543895635,0.00011331230074856662,39.457229422349805,27.97031410953443,0.522298860416934,0.03846334031099741,0.04738169197559021
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,r4,4.0,8.0,657755.0,44720.0,77856.0,0.06798884082979224,0.11836626099383508,0.0012384797992692912,29.071110727579384,0.000527365738895946,32.77888088216751,7.557853208378457e-05,41.21601547376707,31.052695090176364,0.5279945785498925,0.043372979371088506,0.04457449796065992
external_family_probes_88blocks,DIAGNOSTIC_2k128_L2048_RANGE_UNKNOWN,2K_alt,2k128,2048,Owlii,Model,r5,5.0,8.0,657755.0,53800.0,131656.0,0.0817933729124066,0.2001596339062417,0.00031305025702877266,35.04385935302817,5.686865197444003e-05,42.45127066226482,4.778587769792179e-05,43.207004327615635,36.99017888850618,0.5233376346061283,0.04159520798798335,0.040540997310965034
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,x_low,0.0,20.0,1072315.0,2064.0,2064.0,0.001924807542559789,0.001924807542559789,2.4913757402419783e-06,56.03560768807191,2.193493453863145e-06,56.58863657340803,9.086058276940972e-07,60.41624481997211,56.65231594022646,0.4481345418618858,,
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,r1,1.0,20.0,1072315.0,160.0,2224.0,0.00014920988702013868,0.0020740174295799277,1.0955380201956212e-06,59.603725458306734,1.588692054160073e-06,57.989602765748145,7.149835843795681e-07,61.45703929241173,59.63362435100003,0.4481298914949037,0.043261131352551364,0.04708723845993014
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,r2,2.0,20.0,1072315.0,160.0,2384.0,0.00014920988702013868,0.0022232273166000664,1.2412174076713564e-06,59.06152142205984,1.3445616621741147e-06,58.714192760528846,4.3896181371558844e-07,63.57573258377303,59.58238173458261,0.4482616933530544,0.04200488131276146,0.04775261944303683
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,r3,3.0,20.0,1072315.0,160.0,2544.0,0.00014920988702013868,0.0023724372036202047,1.5099962084857784e-06,58.21024143194097,1.1904577782720022e-06,59.24286003021515,2.6595945887156257e-07,65.75184559347258,59.28201927691669,0.4483882764461802,0.041750509485199844,0.04823845294936342
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,r4,4.0,20.0,1072315.0,312.0,2856.0,0.0002909592796892704,0.0026633964833094755,1.8249490844973655e-06,57.387492477172586,1.0638642369039734e-06,59.73113790203942,1.9999290663011105e-07,66.98985407666179,58.88074335521709,0.4485137697234063,0.04172344418679655,0.04844696886008685
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_low,r5,5.0,20.0,1072315.0,1240.0,4096.0,0.0011563766244060748,0.00381977310771555,2.068856311944237e-06,56.84269671294978,9.510677164851805e-07,60.21788559982818,2.3432331193609186e-07,66.30184502945593,58.446988863372844,0.44863139364747556,0.04178821859596283,0.0486404999630136
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_typical,x_low,0.0,20.0,1440416.0,31392.0,31392.0,0.021793704041054806,0.021793704041054806,1.1944493727425986e-06,59.22832253284956,1.2643050223061723e-06,58.981481368736084,1.2709929932115984e-06,58.95856843637909,59.16374812527656,0.4908797659953505,,
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_typical,r1,1.0,20.0,1440416.0,8704.0,40096.0,0.0060426987759091815,0.02783640281696399,0.000253096239916026,35.967143068206134,7.458467686035691e-05,41.273503875212015,4.425226385932591e-05,43.540645067409855,37.57712591898233,0.49097328278536045,0.054001059568196626,0.11468256007957678
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_typical,r2,2.0,20.0,1440416.0,31536.0,71632.0,0.021893675160509187,0.049730077977473176,0.00025849939531487825,35.87540468476107,9.313534793474393e-05,40.30885458659326,4.4720260036036796e-05,43.494956798110884,37.382029936658824,0.49117222710760705,0.049174628360310925,0.09906993602211009
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_typical,r3,3.0,20.0,1440416.0,102672.0,174304.0,0.07127940817097284,0.121009486148446,0.00022516267011591374,36.475036098531405,8.221612795430689e-05,40.850429805801895,3.867750486683848e-05,44.12541550553768,37.978257737816,0.4915730637525931,0.04717571057946886,0.09117604976756068
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_typical,r4,4.0,20.0,1440416.0,278744.0,453048.0,0.1935163175082754,0.3145258036567214,0.00019510297616285072,37.09736105688798,6.017620124517159e-05,42.205752315233546,3.38380126662864e-05,44.70595151348438,38.686983771255726,0.49202517242190824,0.0450595371168122,0.07861821204265505
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_typical,r5,5.0,20.0,1440416.0,747448.0,1200496.0,0.5189112034301202,0.8334370070868415,0.00018679852208141235,37.28626564157459,4.7632880992601056e-05,43.220931501417795,3.1556886845339265e-05,45.00905847432782,38.99344797814915,0.49244062516019405,0.04402070432117744,0.07154716241414327
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_high,x_low,0.0,20.0,1328618.0,25592.0,25592.0,0.019262120489109736,0.019262120489109736,1.1976055114866354e-06,59.216862139987335,1.2073842534534741e-06,59.18154492457085,1.196186322883611e-06,59.222011675903005,59.21309118004973,0.5325225752050582,,
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_high,r1,1.0,20.0,1328618.0,10016.0,35608.0,0.0075386604727619225,0.02680078096187166,0.00033919957203953536,34.6954470435455,0.00011199010912531386,39.5082033216894,5.2495200102982e-05,42.79880404481414,36.309961203472064,0.5317563308348442,0.10051035608817004,0.29782520524708694
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_high,r2,2.0,20.0,1328618.0,38264.0,73872.0,0.02879985067190118,0.05560063163377284,0.00033401658559183904,34.76231967762751,0.00016155120121387684,37.91689808437926,8.568785214224925e-05,40.67080743088919,35.89520294762919,0.535599464937509,0.09169399750271777,0.27047646225695665
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_high,r3,3.0,20.0,1328618.0,102040.0,175912.0,0.07680160888983892,0.13240224052361174,0.0002272413184918264,36.4351269953884,7.352902307097083e-05,41.33541204158888,5.051958361776078e-05,42.96540237555624,37.86394704868444,0.537980624955684,0.06495718434032156,0.16895120749785833
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_high,r4,4.0,20.0,1328618.0,253720.0,429632.0,0.19096534895658496,0.3233675894801967,0.00017146745849181194,37.658182892562735,4.4138323876383615e-05,43.55184162906552,3.153243959449037e-05,45.012424275572485,39.3141704075018,0.5467959208239412,0.050650929941958495,0.1082135223162317
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Train,train_high,r5,5.0,20.0,1328618.0,710864.0,1140496.0,0.5350401695596477,0.8584077590398445,0.00017147209812246175,37.65806538112665,4.232343146313598e-05,43.734191281871915,3.067620272903818e-05,45.13198400782062,39.35182094705655,0.5482534185279563,0.04708797581841031,0.0924379540958663
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Val,val28,x_low,0.0,28.0,2144542.0,41800.0,41800.0,0.01949134127473372,0.01949134127473372,1.282121395123943e-06,58.92070852557859,1.1724547481210732e-06,59.30903910250887,1.1734874123708642e-06,59.305215645802534,59.01731323772287,0.484338696961956,,
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Val,val28,r1,1.0,28.0,2144542.0,10728.0,52528.0,0.005002466727161324,0.024493808001895042,0.00022157503514465515,36.544791731389346,4.417686670356475e-05,43.54805090221218,5.398384439685872e-05,42.677361909004496,38.186770399944095,0.48399707627259175,0.05440034697083346,0.11626635535252398
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Val,val28,r2,2.0,28.0,2144542.0,41488.0,94016.0,0.019345855665218962,0.043839663667114004,0.00023811168212875485,36.23219296910968,5.658601569564045e-05,42.472908842996034,6.185476078209754e-05,42.08626868357826,37.74404191765405,0.48453786517801917,0.05120280026820581,0.1120946434236315
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Val,val28,r3,3.0,28.0,2144542.0,140048.0,234064.0,0.06530438667090689,0.1091440503380209,0.00021459096240476422,36.68388572493043,4.719875164497167e-05,43.2606948782502,4.388503234258149e-05,43.57683577239041,38.36760562502789,0.48509252894992244,0.04868062485842883,0.10227103206870007
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Val,val28,r4,4.0,28.0,2144542.0,422816.0,656880.0,0.19715911369420602,0.3063031640322269,0.0001920199360845997,37.16653679202386,4.099059051717965e-05,43.87315825120793,3.426254485787269e-05,44.65180382856638,38.940522853989684,0.48549754711894677,0.046776890716479204,0.0923437357700815
rwtt_reference_88blocks,R03_32k8k_L8192,8K,32k8k,8192,RWTT_Val,val28,r5,5.0,28.0,2144542.0,1287224.0,1944104.0,0.6002325904552114,0.9065357544874384,0.00018999751962480254,37.21252068627659,4.087063930733963e-05,43.88588568907483,3.417161449988384e-05,44.66334501686273,38.97804435294964,0.4861307185716748,0.045842601414697814,0.08674214395873561
rwtt_reference_88blocks,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_low,x_low,0.0,20.0,1072315.0,2064.0,2064.0,0.001924807542559789,0.001924807542559789,2.491375998312897e-06,56.035607238204925,2.193492189698624e-06,56.58863907635525,9.086070717934646e-07,60.41623887344278,56.65231517237845,0.4481345418618858,,
rwtt_reference_88blocks,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_low,r1,1.0,20.0,1072315.0,160.0,2224.0,0.00014920988702013868,0.0020740174295799277,0.00045941289293630354,33.377968209552684,0.0019399736528703346,27.12204168260871,4.4236282199695206e-05,43.54221380075984,33.86650809258558,0.43536391863108564,0.060418006859855836,0.038914169401769505
rwtt_reference_88blocks,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_low,r2,2.0,20.0,1072315.0,6280.0,8504.0,0.005856488065540443,0.007930505495120371,0.00041724956025868923,33.7960411235351,0.0013244832264323557,28.779535373395678,4.281979495881039e-05,43.68355416641543,34.40491703512771,0.437684351483031,0.03921103827500902,0.0399825316985429
rwtt_reference_88blocks,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_low,r3,3.0,20.0,1072315.0,1296.0,9800.0,0.0012086000848631233,0.009139105579983493,0.0001605029769531087,37.94516908042175,0.00038851589391010444,34.105912098199234,2.0252529172455992e-05,46.93520733582492,38.58901673956933,0.44239334497464505,0.03624220026159979,0.040058944576608975
rwtt_reference_88blocks,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_low,r4,4.0,20.0,1072315.0,168.0,9968.0,0.0001566703813711456,0.00929577596135464,0.0002975260233621165,35.26475042344532,0.0003459620525235254,34.60971534974397,4.2695894114226715e-06,53.69613887252999,37.48679459536824,0.4522521498189916,0.04451324037540173,0.04024554285903187
rwtt_reference_88blocks,DIAGNOSTIC_8k256_L8192,same_lambda_control,8k256,8192,RWTT_Train,train_low,r5,5.0,20.0,1072315.0,232.0,10200.0,0.00021635433617920108,0.00951213029753384,7.796830683556378e-06,51.08081896841988,2.045200879541224e-06,56.892640291765694,7.212846387293351e-07,61.41893316924205,53.09956090894088,0.4482741380166852,0.04572128929553232,0.039993647205226114
